tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt4046784	movie	Maze Runner: The Scorch Trials	Maze Runner: The Scorch Trials	0	2015	\N	131	Action,Adventure,Sci-Fi
tt4052882	movie	The Shallows	The Shallows	0	2016	\N	86	Action,Drama,Horror
tt4052886	tvSeries	Lucifer	Lucifer	0	2016	2021	\N	Crime,Drama,Fantasy
tt4062536	movie	Green Room	Green Room	0	2015	\N	95	Crime,Drama,Horror
tt4094724	movie	The Purge: Election Year	The Purge: Election Year	0	2016	\N	108	Action,Horror,Sci-Fi
tt4116284	movie	The Lego Batman Movie	The Lego Batman Movie	0	2017	\N	104	Action,Adventure,Animation
tt4123430	movie	Fantastic Beasts: The Crimes of Grindelwald	Fantastic Beasts: The Crimes of Grindelwald	0	2018	\N	134	Adventure,Family,Fantasy
tt4123432	movie	Fantastic Beasts: The Secrets of Dumbledore	Fantastic Beasts: The Secrets of Dumbledore	0	2022	\N	142	Adventure,Family,Fantasy
tt4154664	movie	Captain Marvel	Captain Marvel	0	2019	\N	123	Action,Adventure,Sci-Fi
tt4154756	movie	Avengers: Infinity War	Avengers: Infinity War	0	2018	\N	149	Action,Adventure,Sci-Fi
tt4154796	movie	Avengers: Endgame	Avengers: Endgame	0	2019	\N	181	Action,Adventure,Drama
tt4158110	tvSeries	Mr. Robot	Mr. Robot	0	2015	2019	45	Crime,Drama,Thriller
tt4160708	movie	Don't Breathe	Don't Breathe	0	2016	\N	88	Crime,Horror,Thriller
tt4172430	movie	13 Hours	13 Hours	0	2016	\N	144	Action,Drama,History
tt4178092	movie	The Gift	The Gift	0	2015	\N	108	Drama,Mystery,Thriller
tt4179452	tvSeries	The Last Kingdom	The Last Kingdom	0	2015	2022	60	Action,Drama,History
tt4196776	movie	Jason Bourne	Jason Bourne	0	2016	\N	123	Action,Thriller
tt4209788	movie	Molly's Game	Molly's Game	0	2017	\N	140	Biography,Crime,Drama
tt4218572	movie	Widows	Widows	0	2018	\N	129	Crime,Drama,Thriller
tt4225622	movie	The Babysitter	The Babysitter	0	2017	\N	85	Comedy,Horror
tt4230076	tvMiniSeries	The Defenders	The Defenders	0	2017	2017	50	Action,Adventure,Crime
tt4236770	tvSeries	Yellowstone	Yellowstone	0	2018	\N	60	Drama,Western
tt4244994	movie	The Last Duel	The Last Duel	0	2021	\N	152	Action,Drama,History
tt4263482	movie	The Witch	The VVitch: A New-England Folktale	0	2015	\N	92	Drama,Fantasy,Horror
tt4270492	tvSeries	Billions	Billions	0	2016	2023	60	Drama
tt4276820	movie	The Founder	The Founder	0	2016	\N	115	Biography,Drama
tt4283088	tvEpisode	Battle of the Bastards	Battle of the Bastards	0	2016	\N	60	Action,Adventure,Drama
tt4283094	tvEpisode	The Winds of Winter	The Winds of Winter	0	2016	\N	68	Action,Adventure,Drama
tt4287320	movie	The Circle	The Circle	0	2017	\N	110	Drama,Mystery,Sci-Fi
tt4301160	tvMiniSeries	Black Bird	Black Bird	0	2022	2022	58	Biography,Crime,Drama
tt4302938	movie	Kubo and the Two Strings	Kubo and the Two Strings	0	2016	\N	101	Action,Adventure,Animation
tt4364194	movie	The Peanut Butter Falcon	The Peanut Butter Falcon	0	2019	\N	97	Adventure,Comedy,Drama
tt4425200	movie	John Wick: Chapter 2	John Wick: Chapter 2	0	2017	\N	122	Action,Crime,Thriller
tt4438848	movie	Neighbors 2: Sorority Rising	Neighbors 2: Sorority Rising	0	2016	\N	92	Comedy
tt4465564	movie	Fifty Shades Darker	Fifty Shades Darker	0	2017	\N	118	Drama,Mystery,Romance
tt4481414	movie	Gifted	Gifted	0	2017	\N	101	Drama
tt4495098	movie	Gran Turismo	Gran Turismo	0	2023	\N	134	Action,Adventure,Drama
tt4500922	movie	Maze Runner: The Death Cure	Maze Runner: The Death Cure	0	2018	\N	143	Action,Adventure,Sci-Fi
tt4501244	movie	Why Him?	Why Him?	0	2016	\N	111	Comedy
tt4508902	tvSeries	One Punch Man	One Punch Man: Wanpanman	0	2015	\N	24	Action,Animation,Comedy
tt4513678	movie	Ghostbusters: Afterlife	Ghostbusters: Afterlife	0	2021	\N	124	Adventure,Comedy,Fantasy
tt4520988	movie	Frozen II	Frozen II	0	2019	\N	103	Adventure,Animation,Comedy
tt4530422	movie	Overlord	Overlord	0	2018	\N	110	Action,Horror,Sci-Fi
tt4532368	tvSeries	DC's Legends of Tomorrow	Legends of Tomorrow	0	2016	2022	42	Action,Adventure,Drama
tt4550098	movie	Nocturnal Animals	Nocturnal Animals	0	2016	\N	116	Drama,Thriller
tt4555426	movie	Darkest Hour	Darkest Hour	0	2017	\N	125	Drama,War
tt4566758	movie	Mulan	Mulan	0	2020	\N	115	Action,Adventure,Drama
tt4572514	movie	Patriots Day	Patriots Day	0	2016	\N	133	Action,Crime,Drama
tt4574334	tvSeries	Stranger Things	Stranger Things	0	2016	2025	60	Drama,Fantasy,Horror
tt4630562	movie	The Fate of the Furious	The Fate of the Furious	0	2017	\N	136	Action,Crime,Thriller
tt4633694	movie	Spider-Man: Into the Spider-Verse	Spider-Man: Into the Spider-Verse	0	2018	\N	117	Action,Adventure,Animation
tt4635282	tvSeries	The OA	The OA	0	2016	2019	60	Drama,Fantasy,Mystery
tt4649466	movie	Kingsman: The Golden Circle	Kingsman: The Golden Circle	0	2017	\N	141	Action,Adventure,Comedy
tt4651520	movie	Bad Moms	Bad Moms	0	2016	\N	100	Comedy
tt4682786	movie	Collateral Beauty	Collateral Beauty	0	2016	\N	97	Drama,Romance
tt4686844	movie	The Death of Stalin	The Death of Stalin	0	2017	\N	107	Comedy,Drama,History
tt4695012	movie	It Comes at Night	It Comes at Night	0	2017	\N	91	Drama,Horror,Mystery
tt4698684	movie	Hunt for the Wilderpeople	Hunt for the Wilderpeople	0	2016	\N	101	Adventure,Comedy,Drama
tt4701182	movie	Bumblebee	Bumblebee	0	2018	\N	114	Action,Adventure,Sci-Fi
tt4729430	movie	Klaus	Klaus	0	2019	\N	96	Adventure,Animation,Comedy
tt4731136	movie	A Cure for Wellness	A Cure for Wellness	0	2016	\N	146	Drama,Fantasy,Horror
tt4776998	movie	The Promise	The Promise	0	2016	\N	133	Action,Adventure,Drama
tt4777008	movie	Maleficent: Mistress of Evil	Maleficent: Mistress of Evil	0	2019	\N	119	Adventure,Family,Fantasy
tt4779682	movie	The Meg	The Meg	0	2018	\N	113	Action,Horror,Sci-Fi
tt4786282	movie	Lights Out	Lights Out	0	2016	\N	81	Horror,Mystery
tt4786824	tvSeries	The Crown	The Crown	0	2016	2023	60	Biography,Drama,History
tt4846232	movie	Good Time	Good Time	0	2017	\N	102	Crime,Drama,Thriller
tt4846340	movie	Hidden Figures	Hidden Figures	0	2016	\N	127	Biography,Drama,History
tt4849438	movie	Baahubali 2: The Conclusion	Bãhubali 2: The Conclusion	0	2017	\N	167	Action,Drama
tt4857264	movie	The Invisible Guest	Contratiempo	0	2016	\N	106	Crime,Drama,Mystery
tt4873118	movie	Guy Ritchie's the Covenant	The Covenant	0	2023	\N	123	Action,Drama,Thriller
tt4881806	movie	Jurassic World: Fallen Kingdom	Jurassic World: Fallen Kingdom	0	2018	\N	128	Action,Adventure,Sci-Fi
tt4912910	movie	Mission: Impossible - Fallout	Mission: Impossible - Fallout	0	2018	\N	147	Action,Adventure,Thriller
tt4925292	movie	Lady Bird	Lady Bird	0	2017	\N	94	Comedy,Drama
tt4955642	tvSeries	The Good Place	The Good Place	0	2016	2020	\N	Comedy,Drama,Fantasy
tt4972582	movie	Split	Split	0	2016	\N	117	Horror,Thriller
tt4975722	movie	Moonlight	Moonlight	0	2016	\N	111	Drama
tt5013056	movie	Dunkirk	Dunkirk	0	2017	\N	106	Action,Drama,History
tt5022702	movie	Hush	Hush	0	2016	\N	82	Horror,Thriller
tt5027774	movie	Three Billboards Outside Ebbing, Missouri	Three Billboards Outside Ebbing, Missouri	0	2017	\N	115	Comedy,Crime,Drama
tt5034838	movie	Godzilla vs. Kong	Godzilla vs. Kong	0	2021	\N	113	Action,Sci-Fi,Thriller
tt5052448	movie	Get Out	Get Out	0	2017	\N	104	Horror,Mystery,Thriller
tt5052474	movie	Sicario: Day of the Soldado	Sicario: Day of the Soldado	0	2018	\N	122	Action,Crime,Drama
tt5057054	tvSeries	Tom Clancy's Jack Ryan	Jack Ryan	0	2018	2023	60	Action,Drama,Thriller
tt5071412	tvSeries	Ozark	Ozark	0	2017	2022	60	Crime,Drama,Thriller
tt5074352	movie	Dangal	Dangal	0	2016	\N	161	Action,Biography,Drama
tt5083738	movie	The Favourite	The Favourite	0	2018	\N	119	Biography,Comedy,Drama
tt5090568	movie	Transformers: Rise of the Beasts	Transformers: Rise of the Beasts	0	2023	\N	127	Action,Adventure,Sci-Fi
tt5095030	movie	Ant-Man and the Wasp	Ant-Man and the Wasp	0	2018	\N	118	Action,Adventure,Comedy
tt5104604	movie	Isle of Dogs	Isle of Dogs	0	2018	\N	101	Adventure,Animation,Comedy
tt5108870	movie	Morbius	Morbius	0	2022	\N	104	Action,Adventure,Horror
tt5109280	movie	Raya and the Last Dragon	Raya and the Last Dragon	0	2021	\N	107	Action,Adventure,Animation
tt5109784	movie	Mother!	Mother!	0	2017	\N	121	Drama,Horror,Mystery
tt5140878	movie	Annabelle: Creation	Annabelle: Creation	0	2017	\N	109	Horror,Mystery,Thriller
tt5164214	movie	Ocean's Eight	Ocean's Eight	0	2018	\N	110	Action,Comedy,Crime
tt5164432	movie	Love, Simon	Love, Simon	0	2018	\N	110	Comedy,Drama
tt5171438	tvSeries	Star Trek: Discovery	Star Trek: Discovery	0	2017	2024	60	Action,Adventure,Drama
tt5180504	tvSeries	The Witcher	The Witcher	0	2019	\N	60	Action,Adventure,Drama
tt5189670	tvSeries	Making a Murderer	Making a Murderer	0	2015	2018	60	Crime,Documentary
tt5232792	tvSeries	Lost in Space	Lost in Space	0	2018	2021	60	Adventure,Drama,Family
tt5290382	tvSeries	Mindhunter	Mindhunter	0	2017	2019	60	Crime,Drama,Mystery
tt5296406	tvSeries	Designated Survivor	Designated Survivor	0	2016	2019	60	Action,Drama,Mystery
tt5308322	movie	Happy Death Day	Happy Death Day	0	2017	\N	96	Comedy,Horror,Mystery
tt5311514	movie	Your Name.	Kimi no na wa.	0	2016	\N	106	Animation,Drama,Fantasy
tt5323662	movie	A Silent Voice: The Movie	Koe no katachi	0	2016	\N	130	Animation,Drama
tt5348176	tvSeries	Barry	Barry	0	2018	2023	30	Action,Comedy,Crime
tt5362988	movie	Wind River	Wind River	0	2017	\N	107	Crime,Drama,Mystery
tt5363618	movie	Sound of Metal	Sound of Metal	0	2019	\N	120	Drama,Music
tt5420376	tvSeries	Riverdale	Riverdale	0	2017	2023	45	Crime,Drama,Mystery
tt5433138	movie	F9: The Fast Saga	F9	0	2021	\N	143	Action,Crime,Thriller
tt5433140	movie	Fast X	Fast X	0	2023	\N	141	Action,Adventure,Crime
tt5439796	movie	Logan Lucky	Logan Lucky	0	2017	\N	118	Action,Comedy,Crime
tt5442430	movie	Life	Life	0	2017	\N	104	Horror,Sci-Fi,Thriller
tt5462602	movie	The Big Sick	The Big Sick	0	2017	\N	120	Comedy,Drama,Romance
tt5463162	movie	Deadpool 2	Deadpool 2	0	2018	\N	119	Action,Adventure,Comedy
tt5491994	tvMiniSeries	Planet Earth II	Planet Earth II	0	2016	2016	50	Documentary
tt5503686	movie	Hustlers	Hustlers	0	2019	\N	110	Comedy,Crime,Drama
tt5519340	movie	Bright	Bright	0	2017	\N	117	Action,Fantasy,Thriller
tt5537002	movie	Killers of the Flower Moon	Killers of the Flower Moon	0	2023	\N	206	Crime,Drama,History
tt5555260	tvSeries	This Is Us	This Is Us	0	2016	2022	45	Comedy,Drama,Romance
tt5580036	movie	I, Tonya	I, Tonya	0	2017	\N	119	Biography,Comedy,Drama
tt5580390	movie	The Shape of Water	The Shape of Water	0	2017	\N	123	Drama,Fantasy,Romance
tt5606664	movie	Doctor Sleep	Doctor Sleep	0	2019	\N	152	Drama,Fantasy,Horror
tt5638642	movie	The Ritual	The Ritual	0	2017	\N	94	Horror,Mystery,Thriller
tt5649144	movie	The Florida Project	The Florida Project	0	2017	\N	111	Drama
tt5675620	tvSeries	The Punisher	The Punisher	0	2017	2019	60	Action,Crime,Drama
tt5687612	tvSeries	Fleabag	Fleabag	0	2016	2019	30	Comedy,Drama
tt5700672	movie	Train to Busan	Busanhaeng	0	2016	\N	118	Action,Horror,Thriller
tt5715874	movie	The Killing of a Sacred Deer	The Killing of a Sacred Deer	0	2017	\N	121	Drama,Horror,Mystery
tt5726616	movie	Call Me by Your Name	Call Me by Your Name	0	2017	\N	132	Drama,Romance
tt5727208	movie	Uncut Gems	Uncut Gems	0	2019	\N	135	Crime,Drama,Thriller
tt5742374	movie	You Were Never Really Here	You Were Never Really Here	0	2017	\N	89	Crime,Drama,Thriller
tt5753856	tvSeries	Dark	Dark	0	2017	2020	60	Crime,Drama,Mystery
tt5758778	movie	Skyscraper	Skyscraper	0	2018	\N	102	Action,Adventure,Thriller
tt5776858	movie	Phantom Thread	Phantom Thread	0	2017	\N	130	Drama,Romance
tt5788792	tvSeries	The Marvelous Mrs. Maisel	The Marvelous Mrs. Maisel	0	2017	2023	60	Comedy,Drama
tt5813916	movie	The Mountain II	Dag II	0	2016	\N	135	Action,Drama,War
tt5814060	movie	The Nun	The Nun	0	2018	\N	96	Horror,Mystery,Thriller
tt5834204	tvSeries	The Handmaid's Tale	The Handmaid's Tale	0	2017	\N	60	Drama,Sci-Fi,Thriller
tt5848272	movie	Ralph Breaks the Internet	Ralph Breaks the Internet	0	2018	\N	112	Adventure,Animation,Comedy
tt5884052	movie	Pokémon: Detective Pikachu	Pokémon: Detective Pikachu	0	2019	\N	104	Action,Adventure,Comedy
tt5886046	movie	Escape Room	Escape Room	0	2019	\N	99	Action,Adventure,Horror
tt5924366	tvEpisode	Winterfell	Winterfell	0	2019	\N	54	Action,Adventure,Drama
tt5971474	movie	The Little Mermaid	The Little Mermaid	0	2023	\N	135	Adventure,Family,Fantasy
tt6027908	tvEpisode	A Knight of the Seven Kingdoms	A Knight of the Seven Kingdoms	0	2019	\N	58	Action,Adventure,Drama
tt6027912	tvEpisode	The Long Night	The Long Night	0	2019	\N	82	Action,Adventure,Drama
tt6027914	tvEpisode	The Last of the Starks	The Last of the Starks	0	2019	\N	78	Action,Adventure,Drama
tt6027916	tvEpisode	The Bells	The Bells	0	2019	\N	78	Action,Adventure,Drama
tt6027920	tvEpisode	The Iron Throne	The Iron Throne	0	2019	\N	80	Action,Adventure,Drama
tt6048596	tvSeries	The Sinner	The Sinner	0	2017	2021	45	Crime,Drama,Mystery
tt6048922	movie	Greyhound	Greyhound	0	2020	\N	91	Action,Drama,History
tt6105098	movie	The Lion King	The Lion King	0	2019	\N	118	Adventure,Animation,Drama
tt6139732	movie	Aladdin	Aladdin	0	2019	\N	128	Adventure,Comedy,Family
tt6146586	movie	John Wick: Chapter 3 - Parabellum	John Wick: Chapter 3 - Parabellum	0	2019	\N	130	Action,Crime,Thriller
tt6155172	movie	Roma	Roma	0	2018	\N	135	Drama
tt6166392	movie	Wonka	Wonka	0	2023	\N	116	Adventure,Comedy,Family
tt6189022	movie	Angel Has Fallen	Angel Has Fallen	0	2019	\N	121	Action,Thriller
tt6226232	tvSeries	Young Sheldon	Young Sheldon	0	2017	2024	30	Comedy
tt6257970	tvSeries	The End of the F***ing World	The End of the F***ing World	0	2017	2019	25	Adventure,Comedy,Crime
tt6264654	movie	Free Guy	Free Guy	0	2021	\N	115	Action,Adventure,Comedy
tt6266538	movie	Vice	Vice	0	2018	\N	132	Biography,Comedy,Drama
tt6277462	movie	Brahmastra Part One: Shiva	Brahmastra Part One: Shiva	0	2022	\N	167	Action,Adventure,Fantasy
tt6294822	movie	The Post	The Post	0	2017	\N	116	Biography,Drama,History
tt6315640	tvSeries	Atypical	Atypical	0	2017	2021	30	Comedy,Drama
tt6320628	movie	Spider-Man: Far from Home	Spider-Man: Far from Home	0	2019	\N	129	Action,Adventure,Comedy
tt6334354	movie	The Suicide Squad	The Suicide Squad	0	2021	\N	132	Action,Adventure,Comedy
tt6343314	movie	Creed II	Creed II	0	2018	\N	130	Action,Drama,Sport
tt6394270	movie	Bombshell	Bombshell	0	2019	\N	109	Biography,Drama
tt6412452	movie	The Ballad of Buster Scruggs	The Ballad of Buster Scruggs	0	2018	\N	133	Comedy,Drama,Musical
tt6443346	movie	Black Adam	Black Adam	0	2022	\N	125	Action,Adventure,Fantasy
tt6450804	movie	Terminator: Dark Fate	Terminator: Dark Fate	0	2019	\N	128	Action,Adventure,Sci-Fi
tt6468322	tvSeries	Money Heist	La casa de papel	0	2017	2021	60	Action,Crime,Drama
tt6470478	tvSeries	The Good Doctor	The Good Doctor	0	2017	2024	41	Drama
tt6499752	movie	Upgrade	Upgrade	0	2018	\N	100	Action,Sci-Fi,Thriller
tt6565702	movie	Dark Phoenix	Dark Phoenix	0	2019	\N	113	Action,Adventure,Sci-Fi
tt6628394	movie	Bad Times at the El Royale	Bad Times at the El Royale	0	2018	\N	141	Crime,Drama,Mystery
tt6644200	movie	A Quiet Place	A Quiet Place	0	2018	\N	90	Drama,Horror,Sci-Fi
tt6710474	movie	Everything Everywhere All at Once	Everything Everywhere All at Once	0	2022	\N	139	Action,Adventure,Comedy
tt6718170	movie	The Super Mario Bros. Movie	The Super Mario Bros. Movie	0	2023	\N	92	Adventure,Animation,Comedy
tt6723592	movie	Tenet	Tenet	0	2020	\N	150	Action,Sci-Fi,Thriller
tt6741278	tvSeries	Invincible	Invincible	0	2021	\N	50	Action,Adventure,Animation
tt6751668	movie	Parasite	Gisaengchung	0	2019	\N	132	Drama,Thriller
tt6763664	tvMiniSeries	The Haunting of Hill House	The Haunting of Hill House	0	2018	2018	57	Drama,Horror,Mystery
tt6791350	movie	Guardians of the Galaxy Vol. 3	Guardians of the Galaxy Vol. 3	0	2023	\N	150	Action,Adventure,Comedy
tt6806448	movie	Fast & Furious Presents: Hobbs & Shaw	Fast & Furious Presents: Hobbs & Shaw	0	2019	\N	137	Action,Adventure,Thriller
tt6823368	movie	Glass	Glass	0	2019	\N	129	Drama,Horror,Sci-Fi
tt6856242	movie	The King's Man	The King's Man	0	2021	\N	131	Action,Adventure,Thriller
tt6857112	movie	Us	Us	0	2019	\N	116	Horror,Mystery,Thriller
tt6911608	movie	Mamma Mia! Here We Go Again	Mamma Mia! Here We Go Again	0	2018	\N	114	Comedy,Musical,Romance
tt6966692	movie	Green Book	Green Book	0	2018	\N	130	Biography,Comedy,Drama
tt7016936	tvSeries	Killing Eve	Killing Eve	0	2018	2022	42	Action,Adventure,Drama
tt7040874	movie	A Simple Favor	A Simple Favor	0	2018	\N	117	Comedy,Crime,Mystery
tt7049682	tvMiniSeries	Watchmen	Watchmen	0	2019	2019	59	Crime,Drama,Mystery
tt7069210	movie	The Conjuring: The Devil Made Me Do It	The Conjuring: The Devil Made Me Do It	0	2021	\N	112	Horror,Mystery,Thriller
tt7097896	movie	Venom: Let There Be Carnage	Venom: Let There Be Carnage	0	2021	\N	97	Action,Sci-Fi,Thriller
tt7126948	movie	Wonder Woman 1984	Wonder Woman 1984	0	2020	\N	151	Action,Adventure,Fantasy
tt7131622	movie	Once Upon a Time... in Hollywood	Once Upon a Time in... Hollywood	0	2019	\N	161	Comedy,Drama
tt7137906	tvMiniSeries	When They See Us	When They See Us	0	2019	2019	75	Biography,Crime,Drama
tt7144666	movie	The Black Phone	The Black Phone	0	2021	\N	103	Horror,Mystery,Thriller
tt7146812	movie	Onward	Onward	0	2020	\N	102	Adventure,Animation,Comedy
tt7203552	tvSeries	The Morning Show	The Morning Show	0	2019	\N	60	Drama
tt7221388	tvSeries	Cobra Kai	Cobra Kai	0	2018	2024	30	Action,Comedy,Drama
tt7286456	movie	Joker	Joker	0	2019	\N	122	Crime,Drama,Thriller
tt7322224	movie	Triangle of Sadness	Triangle of Sadness	0	2022	\N	147	Comedy,Drama
tt7335184	tvSeries	You	You	0	2018	2024	45	Crime,Drama,Romance
tt7349662	movie	BlacKkKlansman	BlacKkKlansman	0	2018	\N	135	Biography,Comedy,Crime
tt7349950	movie	It Chapter Two	It Chapter Two	0	2019	\N	169	Drama,Fantasy,Horror
tt7366338	tvMiniSeries	Chernobyl	Chernobyl	0	2019	2019	41	Drama,History,Thriller
tt7395114	movie	The Devil All the Time	The Devil All the Time	0	2020	\N	138	Crime,Drama,Thriller
tt7401588	movie	Instant Family	Instant Family	0	2018	\N	118	Comedy,Drama
tt7405458	movie	A Man Called Otto	A Man Called Otto	0	2022	\N	126	Comedy,Drama
tt7462410	tvSeries	The Wheel of Time	The Wheel of Time	0	2021	\N	60	Action,Adventure,Drama
tt7493974	tvSeries	Bodyguard	Bodyguard	0	2018	2018	60	Crime,Drama,Thriller
tt7520794	tvSeries	Russian Doll	Russian Doll	0	2019	2022	30	Comedy,Drama,Mystery
tt7556122	movie	The Old Guard	The Old Guard	0	2020	\N	125	Action,Thriller
tt7569592	tvSeries	Chilling Adventures of Sabrina	Chilling Adventures of Sabrina	0	2018	2020	60	Drama,Fantasy,Horror
tt7599146	movie	Sound of Freedom	Sound of Freedom	0	2023	\N	131	Biography,Crime,Drama
tt7631058	tvSeries	The Lord of the Rings: The Rings of Power	The Lord of the Rings: The Rings of Power	0	2022	\N	60	Action,Adventure,Drama
tt7653254	movie	Marriage Story	Marriage Story	0	2019	\N	137	Drama,Romance
tt7657124	tvSeries	The Heroes	The Heroes	0	2008	\N	30	Animation,Drama,History
tt7657566	movie	Death on the Nile	Death on the Nile	0	2022	\N	127	Crime,Drama,Mystery
tt7660850	tvSeries	Succession	Succession	0	2018	2023	60	Comedy,Drama
tt7668870	movie	Searching	Searching	0	2018	\N	102	Drama,Mystery,Thriller
tt7713068	movie	Birds of Prey	Birds of Prey and the Fantabulous Emancipation of One Harley Quinn	0	2020	\N	109	Action,Comedy,Crime
tt7737786	movie	Greenland	Greenland	0	2020	\N	119	Action,Thriller
tt7740496	movie	Nightmare Alley	Nightmare Alley	0	2021	\N	150	Crime,Drama,Thriller
tt7752126	movie	Brightburn	Brightburn	0	2019	\N	90	Drama,Horror,Mystery
tt7767422	tvSeries	Sex Education	Sex Education	0	2019	2023	60	Comedy,Drama,Romance
tt7784604	movie	Hereditary	Hereditary	0	2018	\N	127	Drama,Horror,Mystery
tt7798634	movie	Ready or Not	Ready or Not	0	2019	\N	95	Action,Comedy,Horror
tt7846844	movie	Enola Holmes	Enola Holmes	0	2020	\N	123	Action,Adventure,Crime
tt7888964	movie	Nobody	Nobody	0	2021	\N	92	Action,Crime,Drama
tt7908628	tvSeries	What We Do in the Shadows	What We Do in the Shadows	0	2019	2024	30	Comedy,Fantasy,Horror
tt7909970	tvMiniSeries	Unbelievable	Unbelievable	0	2019	2019	48	Crime,Drama
tt7939766	movie	I'm Thinking of Ending Things	I'm Thinking of Ending Things	0	2020	\N	134	Drama,Thriller
tt7959026	movie	The Mule	The Mule	0	2018	\N	116	Crime,Drama,Thriller
tt7975244	movie	Jumanji: The Next Level	Jumanji: The Next Level	0	2019	\N	123	Action,Adventure,Comedy
tt7979580	movie	The Mitchells vs. the Machines	The Mitchells vs the Machines	0	2021	\N	114	Adventure,Animation,Comedy
tt7984734	movie	The Lighthouse	The Lighthouse	0	2019	\N	109	Drama,Fantasy,Horror
tt7984766	movie	The King	The King	0	2019	\N	140	Biography,Drama,History
tt7991608	movie	Red Notice	Red Notice	0	2021	\N	118	Action,Comedy,Thriller
tt8009428	movie	Hustle	Hustle	0	2022	\N	117	Comedy,Drama,Sport
tt8041270	movie	Jurassic World Dominion	Jurassic World Dominion	0	2022	\N	147	Action,Adventure,Sci-Fi
tt8064302	tvSeries	Dead to Me	Dead to Me	0	2019	2022	30	Comedy,Crime,Drama
tt8079248	movie	Yesterday	Yesterday	0	2019	\N	116	Comedy,Fantasy,Music
tt8097030	movie	Turning Red	Turning Red	0	2022	\N	100	Adventure,Animation,Comedy
tt8106534	movie	6 Underground	6 Underground	0	2019	\N	128	Action,Thriller
tt8108198	movie	Andhadhun	Andhadhun	0	2018	\N	139	Crime,Mystery,Thriller
tt8110330	movie	Dil Bechara	Dil Bechara	0	2020	\N	101	Comedy,Drama,Romance
tt8111088	tvSeries	The Mandalorian	The Mandalorian	0	2019	\N	40	Action,Adventure,Fantasy
tt8134470	tvMiniSeries	The Undoing	The Undoing	0	2020	2020	56	Crime,Drama,Mystery
tt8178634	movie	RRR	RRR (Rise Roar Revolt)	0	2022	\N	187	Action,Adventure,Drama
